"id";"shot_data_id";"expert_trajectory";"expert_note";"expert_p_system";"expert_suggestion";"expert_cause";"expert_err_msg";"expert_update_time"
1696;1723;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 13:04:34"
1697;1724;"左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 上桿過程中,不要把身體重心太過右移,以不超過右腳內側為佳";"擊球角度過小 下桿時，球桿的釋放及球桿的加速度都太早發生";"";"2023-01-12 13:05:37"
1698;1725;"左曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"上桿時，角度過於陡峭";"";"2023-01-12 13:07:51"
1699;1726;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-01-12 13:32:56"
1700;1727;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-01-12 13:36:07"
1701;1728;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 13:38:56"
1702;1729;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 13:42:29"
1703;1730;"左曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"上桿時，角度過於陡峭";"";"2023-01-12 13:43:03"
1704;1731;"STRAIGHT SLICE，球先往目標直直去，尾勁往右邊飛,相對危險度比較低，還有可能留在球道上，偶而會打到OB線附近";"";"P2~3 上桿";"雖然軌道正確，但桿面是有點打開的情形下觸球，如果可以改善這個問題，距離跟方向都會更上一層樓";"球桿方向朝目標方向右邊,幾乎直球飛出漸往右邊偏去";"";"2023-01-12 13:46:14"
1705;1732;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離一般水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:31:26"
1706;1733;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:32:31"
1707;1734;"STRAIGHT SLICE，球先往目標直直去，尾勁往右邊飛,相對危險度比較低，還有可能留在球道上，偶而會打到OB線附近";"";"P2~3 上桿";"雖然軌道正確，但桿面是有點打開的情形下觸球，如果可以改善這個問題，距離跟方向都會更上一層樓";"球桿方向朝目標方向右邊,幾乎直球飛出漸往右邊偏去";"";"2023-01-12 14:33:16"
1708;1735;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 14:33:54"
1709;1736;"左曲球";"";"P2~3 上桿";"置球點到擊球落點的距離達到專業水準 上桿時，肩膀往右轉動";"上桿時，角度過於陡峭";"";"2023-01-12 14:34:26"
1710;1737;"左曲球";"";"P2~3 上桿";"置球點到擊球落點的距離達到專業水準 上桿時，肩膀往右轉動";"上桿時，角度過於陡峭";"";"2023-01-12 14:35:04"
1711;1738;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 14:35:46"
1712;1739;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:41:38"
1713;1740;"左曲球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 上桿時，肩膀往右轉動";"上桿時，角度過於陡峭";"";"2023-01-12 14:42:32"
1714;1741;"左曲球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 上桿時，肩膀往右轉動";"上桿時，角度過於陡峭";"";"2023-01-12 14:43:14"
1715;1742;"左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 上桿過程中,不要把身體重心太過右移,以不超過右腳內側為佳";"擊球角度過小 下桿時，球桿的釋放及球桿的加速度都太早發生";"";"2023-01-12 14:43:43"
1716;1743;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 14:44:11"
1717;1744;"左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 上桿過程中,不要把身體重心太過右移,以不超過右腳內側為佳";"擊球角度過小 下桿時，球桿的釋放及球桿的加速度都太早發生";"";"2023-01-12 14:44:45"
1718;1745;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:46:10"
1719;1746;"右曲球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 右曲球";"右曲球";"";"2023-01-12 14:47:31"
1720;1747;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:48:18"
1721;1748;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:49:03"
1722;1749;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 技術純熟球員所刻意擊出的球路,但一個過度的Draw通常會形成為一個大左曲球(左勾球)";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:50:02"
1723;1750;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:50:51"
1724;1751;"左曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"上桿時，角度過於陡峭";"";"2023-01-12 14:51:31"
1725;1752;"左曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"上桿時，角度過於陡峭";"";"2023-01-12 14:52:16"
1726;1753;"左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 擊球時左腕保持平直以及桿身向前傾斜";"擊球角度過小 下桿時，膝關節伸直，腰部伸展，聳肩、抬頭";"";"2023-01-12 14:52:58"
1727;1754;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:54:34"
1728;1755;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 擊球時左腕保持平直以及桿身向前傾斜";"擊球角度過小 下桿時，膝關節伸直，上臂用力導致手肘彎曲，身體重心移到腳跟";"";"2023-01-12 14:54:58"
1729;1756;"右曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"右曲球";"";"2023-01-12 14:56:20"
1730;1757;"一個輕微朝向左邊彎曲的擊球";"";"P2~3 上桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"技術純熟球員所刻意擊出的球路";"";"2023-01-12 14:57:19"
1731;1758;"小左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤如果球不是落於沙坑,建議通過身體的旋轉，揮動手臂下杆或者下杆時肩膀太過主動，這些動作都無法形成強大的力量";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"";"2023-01-12 14:58:52"
1732;1759;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 14:59:52"
1733;1760;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:01:03"
1734;1761;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:02:39"
1735;1762;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:03:30"
1736;1763;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:04:08"
1737;1764;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:04:58"
1738;1765;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:06:13"
1739;1766;"左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 擊球時左腕保持平直以及桿身向前傾斜";"擊球角度過小 下桿時，膝關節伸直，腰部伸展，聳肩、抬頭";"";"2023-01-12 15:07:09"
1740;1767;"球先往右邊飛出,再更往右偏,最容易打出OB的高危險球路,這種SLICE常會連續發生";"";"P2~3 上桿";"上桿時，左手腕維持固定，腰部減少轉動,正常站位就會打出INSIDE OUT的話，桿面在觸球時容易也是開的,如果球不想往右邊飛去，可以稍微站關閉一點";"桿頭路徑INSIDE IN,桿面方向朝向桿頭路徑更右方,結果球先往右邊飛出去再向右偏,上桿時，角度過於平緩，手腕過度內收，未保持適當角度，肩或腰旋轉過度";"";"2023-01-12 15:07:51"
